case,n_points,nearest_fallback_frac,abs_err_mean,abs_err_max,rel_l2_error,pct_err_mean,pct_err_median,pct_err_max,pct_err_mean_masked,pct_err_max_masked,n_points_above_threshold,slice_z
"run1 (angle=15.0deg, tip=1.0V, bottom=-4.4V)",636291,0.0,0.9679638176473642,1.542990195095957,0.5443181965268458,2393.061348200223,188.8998599858354,20636285.69539376,467.0598401965854,3281.4704513437678,583439,global
"run1 (angle=15.0deg, tip=1.0V, bottom=-4.4V)",11163,0.0,1.371706092872076,1.542990195095957,11.46956780200366,4274.214793227408,2043.317472054744,2844219.3672829866,1747.8109398954934,3164.4599309688797,9747,0.0
"run1 (angle=15.0deg, tip=1.0V, bottom=-4.4V)",11163,0.0,1.371706092872076,1.542990195095957,11.46956780200366,4274.214793227408,2043.317472054744,2844219.3672829866,1747.8109398954934,3164.4599309688797,9747,2.0
"run1 (angle=15.0deg, tip=1.0V, bottom=-4.4V)",111630,0.0,1.315405785285847,1.5200524487529314,9.030191627053151,2977.583449973919,850.4596288865106,14910491.534137042,1039.8989961326433,3204.225948763844,105610,30.0
"run1 (angle=15.0deg, tip=1.0V, bottom=-4.4V)",145119,0.0,1.324097496005313,1.5193398615128046,9.47405784611886,4195.225174742589,874.4652494081344,20636285.69539376,1196.550166951583,3281.4704513437678,134503,35.0
"run1 (angle=15.0deg, tip=1.0V, bottom=-4.4V)",145119,0.0,1.2623578342983197,1.4962502881669744,7.588889295010111,2513.7957594832183,741.8744362870449,20636285.69539376,948.0764265262734,3281.4704513437678,140235,40.0
"run1 (angle=15.0deg, tip=1.0V, bottom=-4.4V)",145119,0.0,1.2595806385758932,1.4962502881669744,7.2424865583866636,2482.035483721959,688.2709339102751,20636285.69539376,915.2100275659689,3281.4704513437678,140235,43.0
"run1 (angle=15.0deg, tip=1.0V, bottom=-4.4V)",145119,0.0,1.3123238815443605,1.4962502881669744,8.655123007930987,6814.265861115363,720.0588291803547,20636285.69539376,994.8945541791717,3281.4704513437678,106787,48.0
"run1 (angle=15.0deg, tip=1.0V, bottom=-4.4V)",111630,0.0,1.2987289818131293,1.4774093943945585,8.081097170015878,7110.663034978406,676.7730804074533,13755041.131146861,662.6212247810014,3103.357339506708,74470,53.0
