slice_num,z_nm,n_points,vtk_phi_min,vtk_phi_mean,vtk_phi_max,fem_phi_min,fem_phi_mean,fem_phi_max,abs_err_min,abs_err_mean,abs_err_max,rel_err_min,rel_err_mean,rel_err_max
366,625.0,3721,-1.2236373,-1.223637,-1.2236369,-1.9860233933555793,-1.9860232284997699,-1.9860230785907922,-0.7623865277397346,-0.7623860982591653,-0.7623857361377893,0.6230487659108611,0.6230491699032426,0.6230496556313158
367,630.0,3721,-1.2677535,-1.2677535,-1.2677531,-2.0195508148973174,-2.019550702830692,-2.0195506014008395,-0.7517976906602568,-0.7517974206196979,-0.7517971195359103,0.5930152275582623,0.5930155584441146,0.5930158453466182
368,635.0,3721,-1.2677535,-1.2677535,-1.2677531,-2.0195508148973174,-2.019550702830692,-2.0195506014008395,-0.7517976906602568,-0.7517974206196979,-0.7517971195359103,0.5930152275582623,0.5930155584441146,0.5930158453466182
369,640.0,3721,-1.2677535,-1.2677535,-1.2677531,-2.0195508148973174,-2.019550702830692,-2.0195506014008395,-0.7517976906602568,-0.7517974206196979,-0.7517971195359103,0.5930152275582623,0.5930155584441146,0.5930158453466182
370,645.0,3721,-1.2677535,-1.2677535,-1.2677531,-2.0195508148973174,-2.019550702830692,-2.0195506014008395,-0.7517976906602568,-0.7517974206196979,-0.7517971195359103,0.5930152275582623,0.5930155584441146,0.5930158453466182
371,650.0,3721,-1.3118695,-1.3118694,-1.3118694,-2.053078253661462,-2.053078177517538,-2.0530781119789836,-0.7412088708031854,-0.7412087408052399,-0.7412086099114177,0.5650017846616903,0.5650019125857547,0.5650020348735126
372,655.0,3721,-1.3118695,-1.3118694,-1.3118694,-2.053078253661462,-2.053078177517538,-2.0530781119789836,-0.7412088708031854,-0.7412087408052399,-0.7412086099114177,0.5650017846616903,0.5650019125857547,0.5650020348735126
373,660.0,3721,-1.3118695,-1.3118694,-1.3118694,-2.053078253661462,-2.053078177517538,-2.0530781119789836,-0.7412088708031854,-0.7412087408052399,-0.7412086099114177,0.5650017846616903,0.5650019125857547,0.5650020348735126
374,665.0,3721,-1.3118695,-1.3118694,-1.3118694,-2.053078253661462,-2.053078177517538,-2.0530781119789836,-0.7412088708031854,-0.7412087408052399,-0.7412086099114177,0.5650017846616903,0.5650019125857547,0.5650020348735126
375,670.0,3721,-1.3559856,-1.3559858,-1.3559855,-2.086605704176502,-2.0866056522903795,-2.086605609517134,-0.7306201819062994,-0.7306200589943788,-0.730619968037642,0.5388109915680783,0.5388110777921037,0.5388111966587141
376,675.0,3721,-1.3559856,-1.3559858,-1.3559855,-2.086605704176502,-2.0866056522903795,-2.086605609517134,-0.7306201819062994,-0.7306200589943788,-0.730619968037642,0.5388109915680783,0.5388110777921037,0.5388111966587141
377,680.0,3721,-1.3559856,-1.3559858,-1.3559855,-2.086605704176502,-2.0866056522903795,-2.086605609517134,-0.7306201819062994,-0.7306200589943788,-0.730619968037642,0.5388109915680783,0.5388110777921037,0.5388111966587141
378,685.0,3721,-1.3559856,-1.3559858,-1.3559855,-2.086605704176502,-2.0866056522903795,-2.086605609517134,-0.7306201819062994,-0.7306200589943788,-0.730619968037642,0.5388109915680783,0.5388110777921037,0.5388111966587141
379,690.0,3721,-1.4001018,-1.4001019,-1.4001017,-2.120133162737701,-2.1201331272248316,-2.1201330986041693,-0.7200315010555722,-0.7200313736288483,-0.7200313177127509,0.514270696273467,0.5142707462365091,0.5142708710098254
380,695.0,3721,-1.4001018,-1.4001019,-1.4001017,-2.120133162737701,-2.1201331272248316,-2.1201330986041693,-0.7200315010555722,-0.7200313736288483,-0.7200313177127509,0.514270696273467,0.5142707462365091,0.5142708710098254
381,700.0,3721,-1.4001018,-1.4001019,-1.4001017,-2.120133162737701,-2.1201331272248316,-2.1201330986041693,-0.7200315010555722,-0.7200313736288483,-0.7200313177127509,0.514270696273467,0.5142707462365091,0.5142708710098254
382,705.0,3721,-1.4001018,-1.4001019,-1.4001017,-2.120133162737701,-2.1201331272248316,-2.1201330986041693,-0.7200315010555722,-0.7200313736288483,-0.7200313177127509,0.514270696273467,0.5142707462365091,0.5142708710098254
383,710.0,3721,-1.4442179,-1.4442178,-1.4442179,-2.153660524420521,-2.1536604996641517,-2.153660480696993,-0.7094426041171764,-0.709442579360807,-0.7094425603936481,0.4912295785975541,0.4912295917307238,0.491229608872437
384,715.0,3721,-1.4442179,-1.4442178,-1.4442179,-2.153660524420521,-2.1536604996641517,-2.153660480696993,-0.7094426041171764,-0.709442579360807,-0.7094425603936481,0.4912295785975541,0.4912295917307238,0.491229608872437
385,720.0,3721,-1.4442179,-1.4442178,-1.4442179,-2.153660524420521,-2.1536604996641517,-2.153660480696993,-0.7094426041171764,-0.709442579360807,-0.7094425603936481,0.4912295785975541,0.4912295917307238,0.491229608872437
