z_nm,n_points,vtk_min,vtk_mean,vtk_max,fem_min,fem_mean,fem_max,mean_signed_err,mean_abs_err,max_abs_err,rmse,rel_l2_error,normalized_rmse,valid_overlap_frac,nearest_fallback_frac,shape_rmse,pearson_r
45.0,145119,-0.3001571595668793,-0.13503232598304749,0.07614200562238693,-1.0547740173442974,-1.0254602024244015,-0.9620065586327834,-0.8904278708694094,0.8904278708694094,1.1107049618201046,0.8961708048383913,5.378155370788577,0.1965357780598931,1.0,0.0,0.10129322889893763,-0.1611439510090168
46.0,145119,-0.29725196957588196,-0.12538909912109375,0.07614200562238693,-1.0562412152112401,-1.0271658835142117,-0.9650758030818811,-0.9017767877982232,0.9017767877982232,1.1107049618201046,0.9080952043016702,5.602044464415964,0.19915087231844256,1.0,0.0,0.1069370144909733,-0.20620943015672477
47.0,145119,-0.294624000787735,-0.11573256552219391,0.07614200562238693,-1.0577084130781829,-1.0288697755044776,-0.9681450475309787,-0.9131371977933298,0.9131371977933298,1.1107049618201046,0.9198705300939963,5.848117434460796,0.2017332738026338,1.0,0.0,0.11109568012970203,-0.2389518516231295
48.0,145119,-0.2922525703907013,-0.10606276988983154,0.07614200562238693,-1.0591756109451256,-1.0305718193997586,-0.9712142919800766,-0.924509040401107,0.924509040401107,1.1107049618201046,0.9315022887257232,6.1209311232566215,0.20428419012410845,1.0,0.0,0.11392781978327823,-0.26101840096782286
49.0,141398,-0.2901188135147095,-0.09920363128185272,0.07614200562238693,-1.059909209878597,-1.031847995215368,-0.9742835364291741,-0.9326443678342334,0.9326443678342334,1.1107049618201046,0.9397315626212628,6.322964136597024,0.20608892058307435,1.0,0.0,0.11519502132274922,-0.25131126418461536
50.0,133956,-0.28427428007125854,-0.09798918664455414,0.07614200562238693,-1.059909209878597,-1.0326992278961582,-0.977190506777713,-0.9347100501160507,0.9347100501160507,1.1107049618201046,0.9419845710562903,6.311202784921588,0.2065830192117766,1.0,0.0,0.11684200583011667,-0.2435936566206279
51.0,126514,-0.28427428007125854,-0.1068650558590889,0.07358996570110321,-1.059909209878597,-1.0335510515791033,-0.9799329206478797,-0.926685998701632,0.926685998701632,1.1095438344140534,0.9337873420405828,6.10612031509603,0.20478531639235956,1.0,0.0,0.11494285549318546,-0.3514005016696028
52.0,119072,-0.28427428007125854,-0.1167115718126297,0.07104205340147018,-1.059909209878597,-1.0344043048923806,-0.9826256228490433,-0.9176927266276209,0.9176927266276209,1.1083868346296528,0.9245198741051885,5.888485361744858,0.20275290358500833,1.0,0.0,0.11214747930121757,-0.48895010647807235
53.0,111630,-0.28427428007125854,-0.12380621582269669,0.04034273698925972,-1.059909209878597,-1.0352594596731284,-0.9853183250502067,-0.9114532322954199,0.9114532322954199,1.0936495564666144,0.9182707708177408,5.6932864552562705,0.20138243673857198,1.0,0.0,0.11168802060099393,-0.6051844824958833
54.0,104188,-0.28317558765411377,-0.11915273219347,0.04034273698925972,-1.059909209878597,-1.0361148311236945,-0.9880110272513704,-0.9169620943180872,0.9169620943180872,1.0936495564666144,0.9239265775564384,5.810532385072115,0.20262278999706357,1.0,0.0,0.1132291409777606,-0.595918418901026
55.0,96746,-0.2822352647781372,-0.11359277367591858,0.04034273698925972,-1.059909209878597,-1.0369697127057897,-0.9907037294525339,-0.923376940096056,0.923376940096056,1.0936495564666144,0.9304646031896324,5.960306864341962,0.204056619293731,1.0,0.0,0.11462724064097365,-0.5837176340593008
56.0,89304,-0.28144317865371704,-0.10689973831176758,0.04034273698925972,-1.059909209878597,-1.037824007610507,-0.9933964316536974,-0.9309242789635733,0.9309242789635733,1.0936495564666144,0.9380934608129206,6.155265186768058,0.20572967476552967,1.0,0.0,0.11575546666575205,-0.5681391378745394
57.0,81862,-0.28078994154930115,-0.09876460582017899,0.04034273698925972,-1.059909209878597,-1.0386775771362213,-0.996089133854861,-0.9399129807886281,0.9399129807886281,1.0936495564666144,0.9470934837481133,6.415892619353477,0.20770343523683174,1.0,0.0,0.11640298779904489,-0.5486609190560269
58.0,74420,-0.2802669107913971,-0.08875476568937302,0.04034273698925972,-1.059909209878597,-1.0395302110674802,-0.9987409814365676,-0.9507754474785702,0.9507754474785702,1.0936495564666144,0.9578505792197872,6.777899859926503,0.21006253253923854,1.0,0.0,0.11620576799893603,-0.5246851732541483
59.0,66978,-0.27986598014831543,-0.07624535262584686,0.04034273698925972,-1.059909209878597,-1.0403817295032067,-1.0013519743988177,-0.9641363835366338,0.9641363835366338,1.0936495564666144,0.9709115020712955,7.31026305585604,0.21292687337799676,1.0,0.0,0.1144996890883139,-0.49557592327080213
60.0,59536,-0.27957966923713684,-0.06029902398586273,0.04034273698925972,-1.059909209878597,-1.041231818001051,-1.0039629673610677,-0.9809328012205416,0.9809328012205416,1.0936495564666144,0.987077738822955,8.168370635191145,0.2164722286843,1.0,0.0,0.10996955021789788,-0.4609388998448229
61.0,52094,-0.2794010639190674,-0.03944283723831177,0.04034273698925972,-1.059909209878597,-1.0420800010592763,-1.0065739603233177,-1.0026371673233474,1.0026371673233474,1.0936495564666144,1.007574725573734,9.807017413279286,0.22096734414353894,1.0,0.0,0.09962699594447849,-0.4223199621668837
62.0,44652,-0.2793235778808594,-0.01122189313173294,0.04034273698925972,-1.059909209878597,-1.042925416464433,-1.009184953285568,-1.0317035235984127,1.0317035235984127,1.0936495564666144,1.0343777737312077,14.641106136852159,0.22684541771563643,1.0,0.0,0.07433181146954806,-0.40194855643046207
63.0,37210,-0.04545518755912781,0.01703263446688652,0.04034273698925972,-1.059909209878597,-1.0437665038331934,-1.0116566040922488,-1.0607991372291345,1.0607991372291345,1.0936495564666144,1.0611312639497525,43.500214205376906,0.23271262292644182,1.0,0.0,0.026547123870937796,-0.8928144894509478
